1606411615721,1606411616270,549,1
1606411616270,1606411616798,528,1
1606411616798,1606411617337,539,1
1606411617337,1606411617895,558,1
1606411617896,1606411618414,518,1
1606411618414,1606411618952,538,1
1606411618952,1606411619481,529,1
1606411619481,1606411619979,498,1
1606411619979,1606411620456,477,1
1606411620456,1606411620954,498,1
1606411620954,1606411621432,478,1
1606411621432,1606411621940,508,1
1606411621940,1606411622438,498,1
1606411622438,1606411622946,508,1
1606411622946,1606411623475,529,1
1606411623475,1606411623983,508,1
1606411623983,1606411644193,20210,0
1606411644193,1606411644732,539,1
1606411644732,1606411645200,468,1
1606411645200,1606411645728,528,1
1606411645728,1606411646267,539,1
1606411646267,1606411646846,579,1
1606411646846,1606411647799,953,1
1606411647799,1606411648328,529,1
1606411648328,1606411648826,498,1
1606411648826,1606411649334,508,1
1606411649334,1606411650338,1004,1
1606411650338,1606411650866,528,1
1606411650866,1606411671087,20221,0
1606411671087,1606411671575,488,1
1606411671575,1606411691788,20213,0
1606411691788,1606411692286,498,1
1606411692286,1606411692794,508,1
1606411692794,1606411693373,579,1
1606411693373,1606411693861,488,1
1606411693861,1606411694379,518,1
1606411694379,1606411694917,538,1
1606411694918,1606411695385,467,1
1606411695385,1606411695833,448,1
1606411695833,1606411696290,457,1
1606411696290,1606411696758,468,1
1606411696758,1606411697276,518,1
1606411697276,1606411697795,519,1
1606411697795,1606411698313,518,1
1606411698313,1606411698801,488,1
1606411698801,1606411699278,477,1
1606411699278,1606411699786,508,1
1606411699787,1606411700325,538,1
1606411700325,1606411700864,539,1
1606411700864,1606411701372,508,1
1606411701372,1606411701930,558,1
1606411701930,1606411702418,488,1
1606411702418,1606411702926,508,1
1606411702926,1606411703424,498,1
1606411703424,1606411703922,498,1
1606411703923,1606411704471,548,1
1606411704471,1606411704969,498,1
1606411704969,1606411705447,478,1
1606411705447,1606411705965,518,1
1606411705965,1606411706494,529,1
1606411706494,1606411707559,1065,1
1606411707559,1606411708017,458,1
1606411708017,1606411708525,508,1
1606411708525,1606411709053,528,1
1606411709053,1606411709561,508,1
1606411709561,1606411710059,498,1
1606411710059,1606411710598,539,1
1606411710598,1606411711106,508,1
1606411711106,1606411731318,20212,0
1606411731318,1606411731816,498,1
1606411731816,1606411732304,488,1
1606411732304,1606411732792,488,1
1606411732792,1606411733290,498,1
1606411733290,1606411733788,498,1
1606411733788,1606411734327,539,1
1606411734327,1606411734774,447,1
1606411734774,1606411735262,488,1
1606411735262,1606411735740,478,1
1606411735740,1606411755950,20210,0
1606411755950,1606411756691,741,1
1606411756691,1606411757179,488,1
1606411757179,1606411757656,477,1
1606411757656,1606411758124,468,1
1606411758124,1606411758703,579,1
1606411758703,1606411759231,528,1
1606411759231,1606411779452,20221,0
1606411779452,1606411779970,518,1
1606411779970,1606411800181,20211,0
1606411800181,1606411800699,518,1
1606411800699,1606411801237,538,1
1606411801238,1606411801705,467,1
1606411801705,1606411802223,518,1
1606411802224,1606411802813,589,1
1606411802813,1606411803402,589,1
1606411803402,1606411804021,619,1
1606411804021,1606411804641,620,1
1606411804641,1606411805331,690,1
1606411805331,1606411805981,650,1
1606411805981,1606411806641,660,1
1606411806641,1606411807291,650,1
1606411807291,1606411807951,660,1
1606411807951,1606411808601,650,1
1606411808601,1606411809261,660,1
1606411809261,1606411809850,589,1
1606411809850,1606411810470,620,1
1606411810470,1606411811059,589,1
1606411811059,1606411811699,640,1
1606411811699,1606411831909,20210,0
1606411831909,1606411833156,1247,1
1606411833156,1606411833806,650,1
1606411833806,1606411834506,700,1
1606411834507,1606411835167,660,1
1606411835167,1606411835898,731,1
1606411835898,1606411836548,650,1
1606411836548,1606411837764,1216,1
1606411837764,1606411838516,752,1
1606411838516,1606411839216,700,1
1606411839216,1606411839825,609,1
1606411839825,1606411840485,660,1
1606411840486,1606411841135,649,1
1606411841135,1606411841867,732,1
1606411841867,1606411842588,721,1
1606411842588,1606411843278,690,1
1606411843278,1606411843928,650,1
1606411843928,1606411844709,781,1
1606411844709,1606411848417,3708,1
1606411848417,1606411849047,630,1
1606411849047,1606411849666,619,1
1606411849666,1606411850275,609,1
1606411850275,1606411850875,600,1
1606411850875,1606411851484,609,1
1606411851484,1606411852104,620,1
1606411852104,1606411852713,609,1
1606411852713,1606411853768,1055,1
1606411853768,1606411854398,630,1
1606411854398,1606411854977,579,1
1606411854977,1606411855526,549,1
1606411855526,1606411856165,639,1
1606411856165,1606411856764,599,1
1606411856764,1606411857262,498,1
1606411857262,1606411857821,559,1
1606411857821,1606411858430,609,1
1606411858430,1606411859019,589,1
1606411859020,1606411859578,558,1
1606411859578,1606411860117,539,1
1606411860117,1606411860564,447,1
1606411860564,1606411861093,529,1
1606411861093,1606411861662,569,1
1606411861662,1606411862251,589,1
1606411862251,1606411862779,528,1
1606411862779,1606411863328,549,1
1606411863328,1606411883538,20210,0
1606411883538,1606411884147,609,1
1606411884147,1606411884706,559,1
1606411884706,1606411885214,508,1
1606411885214,1606411885783,569,1
1606411885783,1606411886332,549,1
1606411886332,1606411886830,498,1
1606411886830,1606411887339,509,1
1606411887339,1606411887888,549,1
1606411887888,1606411888396,508,1
1606411888396,1606411908606,20210,0
1606411908606,1606411909235,629,1
1606411909235,1606411909804,569,1
1606411909804,1606411910383,579,1
1606411910383,1606411910881,498,1
1606411910881,1606411911369,488,1
1606411911369,1606411911938,569,1
1606411911938,1606411912446,508,1
1606411912446,1606411913005,559,1
1606411913005,1606411913605,600,1
1606411913605,1606411914174,569,1
1606411914174,1606411914732,558,1
1606411914732,1606411915261,529,1
1606411915261,1606411915769,508,1
1606411915769,1606411935978,20209,0
1606411935978,1606411936568,590,1
1606411936568,1606411937045,477,1
1606411937045,1606411937543,498,1
1606411937543,1606411938021,478,1
1606411938021,1606411938499,478,1
1606411938499,1606411939037,538,1
1606411939037,1606411939556,519,1
1606411939556,1606411940064,508,1
1606411940064,1606411940541,477,1
1606411940541,1606411941120,579,1
1606411941120,1606411941568,448,1
1606411941568,1606411942106,538,1
1606411942107,1606411942594,487,1
1606411942594,1606411943072,478,1
1606411943072,1606411943661,589,1
1606411943661,1606411944210,549,1
1606411944210,1606411944799,589,1
1606411944799,1606411945378,579,1
1606411945378,1606411945896,518,1
1606411945896,1606411946465,569,1
1606411946465,1606411947014,549,1
1606411947014,1606411950772,3758,1
1606411950772,1606411951331,559,1
1606411951331,1606411951889,558,1
1606411951889,1606411952387,498,1
1606411952387,1606411955912,3525,1
1606411955912,1606411956410,498,1
1606411956410,1606411956969,559,1
1606411956969,1606411957528,559,1
1606411957528,1606411958046,518,1
1606411958046,1606411958605,559,1
1606411958605,1606411959153,548,1
1606411959153,1606411959692,539,1
1606411959692,1606411960241,549,1
1606411960241,1606411960789,548,1
1606411960789,1606411961267,478,1
1606411961267,1606411961775,508,1
1606411961775,1606411962334,559,1
1606411962334,1606411962832,498,1
1606411962832,1606411983042,20210,0
1606411983042,1606411983783,741,1
1606411983783,1606411987379,3596,1
1606411987379,1606411987877,498,1
1606411987877,1606411988416,539,1
1606411988416,1606411988964,548,1
1606411988964,1606411989493,529,1
1606411989493,1606411990011,518,1
1606411990011,1606411990519,508,1
1606411990519,1606412010729,20210,0
1606412010729,1606412011308,579,1
1606412011308,1606412011816,508,1
1606412011816,1606412012325,509,1
1606412012325,1606412012863,538,1
1606412012863,1606412013351,488,1
1606412013351,1606412013889,538,1
1606412013889,1606412014448,559,1
1606412014448,1606412014936,488,1
1606412014936,1606412015444,508,1
1606412015444,1606412016023,579,1
1606412016023,1606412016521,498,1
1606412016521,1606412016999,478,1
1606412016999,1606412017537,538,1
1606412017537,1606412018035,498,1
1606412018035,1606412018574,539,1
1606412018574,1606412019082,508,1
1606412019082,1606412019560,478,1
1606412019560,1606412020037,477,1
1606412020037,1606412020515,478,1
1606412020515,1606412021013,498,1
1606412021013,1606412021572,559,1
1606412021572,1606412022151,579,1
1606412022151,1606412022649,498,1
1606412022649,1606412023167,518,1
1606412023167,1606412023746,579,1
1606412023746,1606412043956,20210,0
1606412043956,1606412044434,478,1
1606412044434,1606412044912,478,1
1606412044912,1606412045389,477,1
1606412045389,1606412045897,508,1
1606412045897,1606412046416,519,1
1606412046416,1606412047025,609,1
1606412047025,1606412047534,509,1
1606412047534,1606412048082,548,1
1606412048082,1606412068292,20210,0
1606412068292,1606412068810,518,1
1606412068810,1606412069359,549,1
1606412069359,1606412089569,20210,0
1606412089569,1606412090108,539,1
1606412090108,1606412090646,538,1
1606412090646,1606412091175,529,1
1606412091175,1606412091683,508,1
1606412091683,1606412092171,488,1
1606412092171,1606412092679,508,1
1606412092679,1606412093157,478,1
1606412093157,1606412093665,508,1
1606412093665,1606412094193,528,1
1606412094193,1606412094691,498,1
1606412094691,1606412095169,478,1
1606412095169,1606412095667,498,1
1606412095667,1606412096155,488,1
1606412096155,1606412096622,467,1
1606412096622,1606412097131,509,1
1606412097131,1606412097618,487,1
1606412097618,1606412117828,20210,0
1606412117828,1606412118316,488,1
1606412118316,1606412118783,467,1
1606412118783,1606412119261,478,1
1606412119261,1606412119739,478,1
1606412119739,1606412120247,508,1
1606412120247,1606412120695,448,1
1606412120695,1606412121203,508,1
1606412121203,1606412121680,477,1
1606412121680,1606412122158,478,1
1606412122158,1606412122666,508,1
1606412122666,1606412123164,498,1
1606412123164,1606412123672,508,1
1606412123673,1606412124160,487,1
1606412124160,1606412124638,478,1
1606412124638,1606412125126,488,1
1606412125126,1606412125604,478,1
1606412125604,1606412126092,488,1
1606412126092,1606412126580,488,1
1606412126580,1606412127068,488,1
1606412127068,1606412127566,498,1
1606412127566,1606412128074,508,1
1606412128074,1606412128551,477,1
1606412128552,1606412128999,447,1
1606412128999,1606412129537,538,1
1606412129537,1606412130005,468,1
1606412130005,1606412130483,478,1
1606412130483,1606412130960,477,1
1606412130961,1606412131438,477,1
1606412131438,1606412131946,508,1
1606412131947,1606412132424,477,1
1606412132424,1606412132902,478,1
1606412132902,1606412133380,478,1
1606412133380,1606412133858,478,1
1606412133858,1606412134335,477,1
1606412134335,1606412134894,559,1
1606412134894,1606412135939,1045,1
1606412135939,1606412136417,478,1
1606412136417,1606412156629,20212,0
1606412156629,1606412157147,518,1
1606412157147,1606412157665,518,1
1606412157665,1606412158173,508,1
1606412158173,1606412158651,478,1
1606412158651,1606412159108,457,1
1606412159108,1606412159586,478,1
1606412159586,1606412160064,478,1
1606412160064,1606412160551,487,1
1606412160552,1606412161049,497,1
1606412161049,1606412161527,478,1
1606412161527,1606412161995,468,1
1606412161995,1606412162503,508,1
1606412162503,1606412162950,447,1
1606412162950,1606412163428,478,1
1606412163428,1606412163906,478,1
1606412163906,1606412167542,3636,1
1606412167542,1606412168020,478,1
1606412168020,1606412168548,528,1
1606412168548,1606412169036,488,1
1606412169036,1606412169605,569,1
1606412169605,1606412170102,497,1
1606412170103,1606412170600,497,1
1606412170600,1606412171139,539,1
1606412171139,1606412171586,447,1
1606412171586,1606412172064,478,1
1606412172064,1606412172542,478,1
1606412172542,1606412173040,498,1
1606412173040,1606412173517,477,1
1606412173517,1606412193731,20214,0
1606412193732,1606412197240,3508,1
1606412197240,1606412197911,671,1
1606412197911,1606412207677,9766,1
1606412207677,1606412208894,1217,1
1606412208894,1606412229107,20213,0
1606412229107,1606412232856,3749,1
1606412232856,1606412242780,9924,1
1606412242780,1606412243522,742,1
1606412243522,1606412244213,691,1
1606412244213,1606412244924,711,1
1606412244924,1606412245635,711,1
1606412245635,1606412247764,2129,1
1606412247764,1606412248566,802,1
1606412248566,1606412249277,711,1
1606412249277,1606412250505,1228,1
1606412250505,1606412251185,680,1
1606412251185,1606412255055,3870,1
1606412255055,1606412255817,762,1
1606412255817,1606412256558,741,1
1606412256558,1606412257269,711,1
1606412257269,1606412277480,20211,0
1606412277480,1606412278191,711,1
1606412278191,1606412278872,681,1
1606412278872,1606412279543,671,1
1606412279543,1606412280223,680,1
1606412280223,1606412281522,1299,1
1606412281522,1606412282243,721,1
1606412282243,1606412283460,1217,1
1606412283460,1606412284718,1258,1
1606412284718,1606412285986,1268,1
1606412285986,1606412286677,691,1
1606412286677,1606412287388,711,1
1606412287388,1606412288545,1157,1
1606412288545,1606412289266,721,1
1606412289266,1606412289947,681,1
1606412289947,1606412291083,1136,1
1606412291083,1606412292169,1086,1
1606412292169,1606412293376,1207,1
1606412293376,1606412294107,731,1
1606412294107,1606412294778,671,1
1606412294778,1606412295459,681,1
1606412295459,1606412296200,741,1
1606412296200,1606412296901,701,1
1606412296901,1606412298888,1987,1
1606412298888,1606412299579,691,1
1606412299579,1606412300340,761,1
1606412300341,1606412301072,731,1
1606412301072,1606412310684,9612,1
1606412310684,1606412311750,1066,1
1606412311750,1606412331960,20210,0
1606412331961,1606412332672,711,1
1606412332672,1606412352883,20211,0
1606412352883,1606412353584,701,1
1606412353584,1606412373798,20214,0
1606412373798,1606412374519,721,1
1606412374519,1606412378271,3752,1
1606412378271,1606412378961,690,1
1606412378962,1606412379612,650,1
1606412379612,1606412380283,671,1
1606412380283,1606412380994,711,1
1606412380994,1606412381634,640,1
1606412381634,1606412382285,651,1
1606412382285,1606412382976,691,1
1606412382976,1606412383708,732,1
1606412383708,1606412384378,670,1
1606412384378,1606412385069,691,1
1606412385069,1606412385709,640,1
1606412385709,1606412386400,691,1
1606412386400,1606412387101,701,1
1606412387101,1606412387863,762,1
1606412387863,1606412391652,3789,1
1606412391652,1606412392333,681,1
1606412392333,1606412392983,650,1
1606412392983,1606412393623,640,1
1606412393623,1606412394314,691,1
1606412394314,1606412395552,1238,1
1606412395552,1606412396233,681,1
1606412396233,1606412396864,631,1
1606412396864,1606412397544,680,1
1606412397544,1606412398215,671,1
1606412398215,1606412398905,690,1
1606412398905,1606412399606,701,1
1606412399606,1606412400277,671,1
1606412400277,1606412401018,741,1
1606412401018,1606412401719,701,1
1606412401719,1606412402926,1207,1
1606412402926,1606412403627,701,1
1606412403628,1606412404328,700,1
1606412404328,1606412406426,2098,1
1606412406426,1606412407130,704,1
1606412407130,1606412408328,1198,1
1606412408328,1606412409018,690,1
1606412409018,1606412409689,671,1
1606412409689,1606412410349,660,1
1606412410350,1606412412387,2037,1
1606412412387,1606412413037,650,1
1606412413037,1606412414103,1066,1
1606412414103,1606412414814,711,1
1606412414814,1606412435027,20213,0
1606412435027,1606412435718,691,1
1606412435718,1606412436378,660,1
1606412436378,1606412437059,681,1
1606412437059,1606412437750,691,1
1606412437750,1606412438380,630,1
1606412438380,1606412439030,650,1
1606412439030,1606412439660,630,1
1606412439660,1606412449605,9945,1
1606412449605,1606412450336,731,1
1606412450336,1606412470543,20207,0
1606412470543,1606412471295,752,1
1606412471295,1606412472016,721,1
1606412472016,1606412472788,772,1
1606412472788,1606412473955,1167,1
1606412473955,1606412475223,1268,1
1606412475223,1606412475964,741,1
1606412475965,1606412477182,1217,1
1606412477182,1606412479412,2230,1
1606412479412,1606412480680,1268,1
1606412480680,1606412481381,701,1
1606412481381,1606412482112,731,1
1606412482112,1606412482823,711,1
1606412482823,1606412483524,701,1
1606412483524,1606412484256,732,1
1606412484256,1606412484957,701,1
1606412484957,1606412485637,680,1
1606412485637,1606412486308,671,1
1606412486308,1606412496060,9752,1
1606412496060,1606412497288,1228,1
1606412497288,1606412497786,498,1
1606412497786,1606412498304,518,1
1606412498304,1606412498772,468,1
1606412498772,1606412499280,508,1
1606412499280,1606412499788,508,1
1606412499788,1606412500286,498,1
1606412500286,1606412500804,518,1
1606412500804,1606412501747,943,1
1606412501748,1606412502246,498,1
1606412502246,1606412502754,508,1
1606412502754,1606412503222,468,1
1606412503222,1606412503699,477,1
1606412503699,1606412504177,478,1
1606412504177,1606412504706,529,1
1606412504706,1606412505183,477,1
1606412505183,1606412505651,468,1
1606412505651,1606412506149,498,1
1606412506149,1606412506627,478,1
1606412506627,1606412507155,528,1
1606412507155,1606412527366,20211,0
1606412527366,1606412527854,488,1
1606412527854,1606412528362,508,1
1606412528362,1606412548577,20215,0
1606412548577,1606412549146,569,1
1606412549146,1606412549796,650,1
1606412549796,1606412550375,579,1
1606412550375,1606412550913,538,1
1606412550914,1606412551381,467,1
1606412551381,1606412551869,488,1
1606412551869,1606412552377,508,1
1606412552377,1606412552845,468,1
1606412552845,1606412553323,478,1
1606412553323,1606412553831,508,1
1606412553831,1606412554359,528,1
1606412554359,1606412554878,519,1
1606412554878,1606412555416,538,1
1606412555416,1606412555884,468,1
1606412555884,1606412556392,508,1
1606412556392,1606412556890,498,1
1606412556890,1606412557398,508,1
1606412557398,1606412557876,478,1
1606412557876,1606412558374,498,1
1606412558374,1606412558852,478,1
1606412558852,1606412559330,478,1
1606412559330,1606412559848,518,1
1606412559848,1606412560316,468,1
1606412560316,1606412560814,498,1
1606412560814,1606412561302,488,1
1606412561302,1606412561820,518,1
1606412561820,1606412562500,680,1
1606412562500,1606412562978,478,1
1606412562978,1606412563486,508,1
1606412563486,1606412563964,478,1
1606412563964,1606412564442,478,1
1606412564442,1606412564950,508,1
1606412564950,1606412565448,498,1
1606412565448,1606412565926,478,1
1606412565926,1606412566454,528,1
1606412566454,1606412566932,478,1
1606412566932,1606412567410,478,1
1606412567410,1606412567918,508,1
1606412567918,1606412568386,468,1
1606412568386,1606412568894,508,1
1606412568894,1606412569351,457,1
1606412569351,1606412569860,509,1
1606412569860,1606412570347,487,1
1606412570348,1606412570835,487,1
1606412570835,1606412571333,498,1
1606412571333,1606412571841,508,1
1606412571841,1606412572309,468,1
1606412572309,1606412572858,549,1
1606412572858,1606412573316,458,1
1606412573316,1606412573793,477,1
1606412573794,1606412574271,477,1
1606412574271,1606412574749,478,1
1606412574749,1606412575237,488,1
1606412575237,1606412595448,20211,0
1606412595448,1606412595967,519,1
1606412595967,1606412596465,498,1
1606412596465,1606412596942,477,1
1606412596942,1606412597461,519,1
1606412597461,1606412597979,518,1
1606412597979,1606412598477,498,1
